ID Book,Title,Author,Printing Place,Printing Year,Pub. Place,Pub. Date,Pages,OCLC ID,ULI Entry,Source,Go to External Site,Catalog Information,Content,MARC record,Tags
10000,אבני שהם - חלק א,"טאמאשאוו, משה בנימין בן אלכסנדר יהושע",ברוקלין,"תרצ""ח",Brooklyn,1938,160,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"שו""ת"
10001,אבני שהם - חלק ד,"טאמאשאוו, משה בנימין בן אלכסנדר יהושע",,תשיט,Brooklyn,1959,148,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"שו""ת"
10002,בית אב קמא,"יודלביץ, אברהם אהרן, 1850-1930",,תרפט,Satmar,1929,268,,,,,שאלות ותשובות -- <<04=>> 1800-1948,,,"אורח חיים;שו""ת"
10003,בית אב תליתאי,"יודלביץ, אברהם אהרן, 1850-1930",,תרעח,New York,1918,285,,,,,"296.562.22 -- Shabbat - Halakha - Eruv hatserot (eruv of courtyards), eruv tehumin (eruv of boundaries)",,,"יורה דעה;שו""ת"
10004,בית אליהו מרדכי,"מזאה, אליהו מרדכי",,תשי,New York,1950,62,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,סוגיות
10005,בית שלמה,"קוטלר, שלמה נתן, 1855-1920",,תרפז,Detroit,1927,260,,,,,"296.572(495.6)(090.32) -- Sheelot utshuvot, responsa - Aharonim - Greece - 17th (seventeenth) century",,,
10006,בית ידידיה,"שוחט, שאול ידידיה בן אברהם חיים",,תרסז,Port Amboy,1907,186,,,,,שאלות ותשובות -- <<04=>> 1800-1948,,,"שו""ת"
10007,בית ישראל,ישראל בן מרדכי הכהן כהנא,,תרצ,New York,1930,111,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,
10008,"בית יצחק - חוברת ה - תשט""ז",ישיבת רבנו יצחק אלחנן,ניו יורק,,,,194,,,,,,,,
10009,קול תורה,שמואל אהרן שזורי,,,,,21,,,,,,,,
10010,ברית עולם,"בלום, חיים יעקב",,תרנו,Warsaw,1896,279,,,,,"296.572(438)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Poland - 19th (nineteenth) century",,,
10011,חבלים בנעימים - חלק א,"גרויברט, יהודה ליב, 1861-1937",,תרסא,Peitrikow,1901,233,,,,,296.867 -- Talmud Bavli - Sugyot.,,,סוגיות
10012,חבלים בנעימים - חלק ב,"גרויברט, יהודה ליב, 1861-1937",,תרסא,Peitrikow,1901,215,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,סוגיות
10013,חבלים בנעימים - חלק ג,"גרויברט, יהודה ליב, 1861-1937",,תרסא,Peitrikow,1901,224,,,,,296.867 -- Talmud Bavli - Sugyot.,,,"שו""ת"
10014,חבלים בנעימים - חלק ה,"גרויברט, יהודה ליב, 1861-1937",,תרסא,Peitrikow,1901,91,,,,,296.867 -- Talmud Bavli - Sugyot.,,,"שו""ת"
10015,חמדת משה,"בק, משה יעקב",,תשיט,Brooklyn,1959,223,,,,,"296.572 -- Sheelot utshuvot, responsa - Aharonim, from 1601-",,,"שו""ת"
10016,חסד יהושע,"גרינולד, יהושע בן אברהם יוסף, 1909-1969",,תשיא,New York,1951,134,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"שו""ת"
10017,חקי דעת על יורה דעה - חלק א,"רשבסקי, שמואל חיים",,תרצג,Milwaukee,1933,155,,,,,296.584.2 -- Shulhan arukh - Yore dea - Hiddushim; Pilpulim.,,,
10018,דרכי חיים,"אלעזרי, חיים משה ראובן",,תרמו,Lublin,1886,406,,,,,222.78 -- Bible. Pentateuch (Tora) - Hiddushim.,,,"עה""ת"
10019,דברי הריבות,"זרחיה בן יצחק, הלוי, 1125-1186",,תרסח,New York,1908,81,,,,,"דרכמן, דב",,,
10020,דברי משה,"רוטמן, משה בן יואל יעקב",,תרלח,Vilnius,1878,76,,,,,"296.572.4 -- Sheelot utshuvot, responsa - Aharonim - Hoshen Mishpat",,,ציונות;תולדות
10021,דברי יצחק,"בונין, יצחק בן צבי הירש",,תרצא,Brooklyn,1931,183,,,,,,,,
10022,דברי יוסף - חלק א,"קונוביץ, יוסף בן אליהו חיים, 1878-1944",,תשז,New York City,1947,310,,,,,"קרלינסקי, חיים",,,סוגיות
10023,דברי זאב,"בידנוביץ, זאב בן יששכר",,תרעג,Jerusalem,1913,24,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"על הש""ס"
10024,עץ שתול,עץ שתול null,,,,,240,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,
10025,אבן מקיר תזעק,"בלוך, משה חיים אפרים בן אברהם אבא, 1881-1973",,תרצד,New York,1934,84,,,,,922.968 -- Jews - Individual biographies of men.,,,אגודת הרבנים;פולמוס
10026,מאור החשמל,"רוזנברג, יהודה יודל, 1860-1936",,תרפט,Jerusalem,1929,15,,,,,"296.572(71)(090.4) -- Sheelot utshuvot, responsa - Canada - 20th (twentieth) century",,,
10027,המאור חלק א,אלעזר מאיר בן אלחנן פרייל,,תרפט,Elizabeth,1929,392,,,,,שאלות ותשובות -- 1800-1948,,,"שו""ת"
10028,התורה והמדע,"לוינסון, יעקב בן יהודה, 1875-1955",,תרצב,New York,1932,270,,,,,,,,"דרשות;שו""ת"
10029,הגיוני יהודי - חלק ד,"אלטוסקי, יהודה בן חיים דב, 1895-1983",,,,,187,,,,,"Altusky, Juda",,,בראשית;דרשות
10030,אמרי בינה,יחיאל בן נתן הלוי רוזנפלד,,תרמד,Lvov,1884,23,,,,,,,,"בראשית;עה""ת"
10031,אמרי שפר,"בוימל, נפתלי הירץ",,תשכג,Brooklyn,1963,146,,,,,,,,"שו""ת"
10032,קרני ראם,"מוינשטר, אורי בן משה אברהם, 1888-1947",,תשיא,New York,1951,128,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"שו""ת"
10033,שחיטות ובדיקות ותמונת ריאה,"קלין, נתן נטע",,תרצט,USA,1939,10,,,,,"296.563.1 -- Shehita, Slaughter - Halakha.",,,"הלכה;ניקוד;שו""ת;שחיטה"
10034,כסא אליהו,אליהו בן ישעיהו הלוי רוסוף,,תשיה,New York,1955,100,,,,,,,,"שו""ת"
10035,כחא דהיתרא,"גולדברג, יהודה אליקים",,תרפב,New York,1922,87,,,,,"296.572.3(QIDUSHIN) -- Sheelot utshuvot, responsa - Aharonim - Even Ha-Ezer- Qidushin, wedding",,,"קידושין;קידושין על תנאי;שו""ת"
10036,קול תורה 1961,שמואל אהרן שזורי,,,,,26,,,,,,,,ירחון
10037,קרבן שמואל,"זילברשטין, אברהם שמואל צבי הירש, 1885-1951",,תשד,St. Louis,1944,168,,,,,"296.572(71)(090.4) -- Sheelot utshuvot, responsa - Canada - 20th (twentieth) century",,,"שו""ת"
10038,קובץ הלכות ולוח הזמנים למעונות הקיץ,"יהודה ב""ר דוד ראזענבערג",,,,,198,,,,,,,,קובץ
10039,לקוטי בתר לקוטי - אבות - חלק א,"אלטר, שמואל, 1885-1969",,תשיא,New York,1951,310,,,,,296.421 -- Pirqe Avot - Commentaries in Hebrew.,,,אבות
10040,מי גבא,"הלפרין, גדליה בן יחיאל",,תרעד,New York,1914,85,,,,,"296.45 -- Sermons, Derashot - Hebrew.",,,הלכה;מקוואות
10041,מלכי בקדש - חלק ג-ד,"הירשנזון, חיים בן יעקב מרדכי, 1857-1935",,תרפג,St. Louis,1923,466,,,,,Responsa -- 1600-1800,,,"ציונות;שו""ת"
10042,מלכי בקדש - חלק ה-ו,"הירשנזון, חיים בן יעקב מרדכי, 1857-1935",,תרפח,St. Louis,1928,363,,,,,,,,"שו""ת"
10043,מלכי בקדש - חלק ב,"הירשנזון, חיים בן יעקב מרדכי, 1857-1935",,תרעט,St. Louis,1919,264,,,,,Responsa -- 1600-1800,,,"ארץ ישראל;ציונות;שו""ת"
10044,מעשה שבת,"טאמאשאוו, משה בנימין בן אלכסנדר יהושע",,תשב,New York,1942,18,,,,,"296.572.1(SHABBAT) -- Sheelot utshuvot, responsa - Aharonim - Shabbat",,,"אפייה;פולמוס;שבת;שו""ת"
10045,מים חיים - חלק א-ב,"אשרי, חיים יחיאל",,תרעט,New York,1919,97,,,,,Responsa -- 19th century,,,
10046,מי באר,"פסח, אברהם יוסף בן מנחם מנדל",,תקפט,Vienna,1829,197,,,,,296.867 -- Talmud Bavli - Sugyot.,,,
10047,מקור חיים,"סגלוביץ, חיים בן יחיאל משה",,תרפא,New York,1921,64,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,
10048,מאורי אור,"שטרן, שמואל טוביה, 1920-2004",,תשכג,Miami Beach,1963,272,,,,,עשר הספירות.,,,
10049,מגדל תורה,"טאמאשאוו, משה בנימין בן אלכסנדר יהושע",,תרפה,New York,1925,79,,,,,,,,ירחון
10050,ממעיני ישועה,"הירשהורן, יהושע",,תשיט,Montreal,1959,207,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"שו""ת"
10051,מנחת אהרן - חלק ב,"גורדון, אהרן בן מאיר",,תרפ,Jerusalem,1920,120,,,,,גט - שמות,,,"גיטין;הלכה;שו""ת"
10052,מנחת אהרן - חלק ד,"גורדון, אהרן בן מאיר",,תרפא,Jerusalem,1921,27,,,,,296.564.41 -- Names in the Get - Halakha.,,,"מנקת;שו""ת"
10053,מנחת אליהו,"רוסוף, אליהו בן ישעיה, הלוי",,תשיב,New York,1952,102,,,,,,,,"שו""ת"
10054,מנחת ראם,"מזאה, אליהו מרדכי",,תשיא,New York,1951,79,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"שו""ת"
10055,מנחת צמח,"הופנברג, צמח",,תשכו,Hartford,1966,160,,,,,שאלות ותשובות -- <<04=>> 1800-1948,,,"שו""ת"
10056,משכן בצלאל,"כהן, בצלאל בן בנימין",,תשיח,Peterson,1958,216,,,,,שאלות ותשובות -- 1800-1948,,,
10057,משמרת חיים,"רגנשברג, חיים דוד",,,,,172,,,,,שאלות ותשובות -- <<05=>> 1948-,,,"שו""ת"
10058,"משנת יעב""ץ - חלק ג","מנדלסון, יעקב בנציון",,תרפה,New York,1925,91,,,,,296.584(HAGIGA) -- Talmud Bavli - Hiddushim; Pilpulim - Hagiga.,,,"שו""ת"
10059,משפט ליעקב,"מסקין, יעקב בן מרדכי, 1883-1956",,תשו,New York,1946,74,,,,,"296.572.4 -- Sheelot utshuvot, responsa - Aharonim - Hoshen Mishpat",,,"שו""ת"
10060,מתת ידי,"כגן, אברהם מתתיהו הכהן",,,,,256,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"שו""ת"
10061,מתורת צבי יוסף,"ריזיקוב, מנחם",,תרפה,Jerusalem,1925,253,,,,,"296.5(07) -- Halakha, Jewish law - Study and teaching.",,,
10062,נחלת יהושע,"רבינוביץ, יהושע השל בן יצחק יואל",,תרחצ,Brooklyn,1938,210,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,
10063,נחמת יוסף,"תאומים, יוסף בן נחום צבי הירש זידא",,תשי,New York,1950,158,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"שו""ת"
10064,נפש חיה על הגדה של פסח,"פולק, פינחס שלום",נ.י.,תרלו,Petrikow,1876,64,,,,,"296.572(438)(090.34) -- Sheelot utshuvot, responsa - Aharonim - Poland - 19th (nineteenth) century",,,
10065,"נזר הקודש ושו""ת","רוזין, משה בן יהודה ליב",,תשיג,New York,1953,390,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"שו""ת"
10066,נשבע לאבותיך על פרקי אבות חלק ה-ו,ברוך צבי הכהן מאשקאוויטש,,,,,352,,,,,,,,אבות
10067,אהל יוסף,"פריד, יוסף אליהו בן יהודה ליב",,תרסג,New York,1903,82,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,"שו""ת"
10068,אור חדש,"בלומנפלד, מאיר בן שלמה, 1905-1980",,תרצ,New York City,1930,258,,,,,,,,סוגיות
10069,אור הפלאות,"קאופמן, נתנאל",,תשי,New York,1950,96,,,,,,,,"פתגמים;שו""ת"
10070,אזני יהושע,"סיגל, יהושע בן משה יוסף",,תרעד,New York,1914,244,,,,,שאלות ותשובות -- 1800-1948,,,"שו""ת"
10071,הפרדס No. 48 Vol. 2,הפרדס,,,,,36,,,,,,,,ירחון
10072,הפרדס No. 30 Vol. 7,הפרדס,,,,,86,,,,,,,,ירחון
10073,פרי הארץ,"כהנוב, אלעזר בן אורי מאיר, 1917-2002",,תשיט,Brooklyn,1959,239,,,,,296.584(PESAHIM) -- Talmud Bavli - Hiddushim; Pilpulim - Pesahim.,,,הלכה;שביעית
10074,"רשפי אש כסלו תרפ""ז",,,,,,50,,,,,"296.451 -- Sermons on the weekly sections of the law, Derashot le-Shabatot.",,,
10075,המאור חלק ב,אלעזר מאיר בן אלחנן פרייל,,תשיה,New York,1955,140,,,,,שאלות ותשובות -- 1800-1948,,,"שו""ת"
10076,שלמי שמחה - חלק ה,"אלברג, שמחה, 1910-1995",,,,,272,,,,,תלמוד תורה,,,"שו""ת"
10077,שערי שמים - חלק א,"ריזיקוב, מנחם",,תרצז,New York,1937,57,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"שו""ת"
10078,שערי שמים - חלק ב,"ריזיקוב, מנחם",,תרצז,New York,1937,58,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"יורה דעה;שו""ת"
10079,שערי שמים - חלק ג,"ריזיקוב, מנחם",,תרצז,New York,1937,56,,,,,שאלות ותשובות -- <<04=>> 1800-1948,,,"אבן העזר;שו""ת"
10080,שערי שמים - חלק ד,"ריזיקוב, מנחם",,תרצז,New York,1937,24,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"חושן משפט;שו""ת"
10081,שערי ציון,"כהן, בנציון בן אליהו, 1914-1999",,תרסג,Petrikow,1903,163,,,,,,,,גאונים;סוגיות
10082,שהם קברניט,"קברט, ישראל נחום",,תרצא,New York,1931,161,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,היכא תימצא
10083,סניא דיבי,"מוינשטר, אורי בן משה אברהם, 1888-1947",,תרצז,New York,1937,18,,,,,296.563.2 -- Treefot - Halakha.,,,"סניא דיבי;שו""ת"
10084,תכלת מרדכי,"קלצקי, מרדכי",,תרפח,New York City,1928,170,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,"הדרנים;שו""ת"
10085,תשובה שלמה חלק ב,חיים פישל בן דוד שלמה אפשטיין,,תשא,St. Louis,1941,241,,,,,"296.572(73)(090.4) -- Sheelot utshuvot, responsa - Aharonim - United States- 20th (twentieth) century",,,"אבן העזר;חושן משפט;שו""ת"
10086,תפארת שמואל,"קויפמן, שמואל בן אברהם דוד",,תרפו,New York,1926,216,,,,,,,,"חסידות;עה""ת"
10087,תפארת יוסף חלק א,"קסלר, יוסף אביגדור",,תשג,New York,1943,78,,,,,שאלות ותשובות -- <<04=>> 1800-1948,,,"שו""ת"
10088,תפארת יוסף חלק ב,"קסלר, יוסף אביגדור",,תשג,New York,1943,65,,,,,שאלות ותשובות -- <<04=>> 1800-1948,,,"שו""ת"
10089,תקות זכריה - ברור הדיון של מקוה בסױט לואיס,"רוזנפלד, זכריה יוסף",,תרנד,Chicago,1894,26,,,,,"296.563.32 -- Miqwe, ritual bath - Halakha",,,הלכה;מקוואות
10090,תקות זכריה - ב,"רוזנפלד, זכריה יוסף",,תרנו,Chicago,1896,38,,,,,"296.563.32 -- Miqwe, ritual bath - Halakha",,,הלכה;עירובין
10091,תולדות יצחק,"גרינבלט, יצחק בן יעקב אלעזר",,תרפה,Washington,1925,82,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,
10092,תורת נתן,"קפלן, נתן בן ישראל חיים",,תשיט,Cincinatti,1959,57,,,,,296.867 -- Talmud Bavli - Sugyot.,,,
10093,צמח דוד,"ראבינאוויטץ, דוד יצחק אייזק בן ברוך פנחס, 1898-1939",,תרפה,Kaidan,1925,507,,,,,,,,"חסידות;סקאליע;עה""ת"
10094,תוכחה מגולה,"שנבר, מרדכי גומפל",,,,,5,,,,,224.77 -- Bible. Hagiographa (Ketuvim). Ecclesiastes (Qohelet) - Commentaries - Hebrew.,,,"דוקס פלעס, בלונדון;נגד ראשי קהל;פולמוס"
10095,תולדות יצחק אחרון,"מורגנשטרן, יצחק איזיק",,,,,31,,,,,"איבשיץ, יהונתן, -- מלשיץ",,,"עה""ת"
10096,זכרון יחזקאל,"מיזלש, יחזקאל שרגא",,,,,57,,,,,296.867 -- Talmud Bavli - Sugyot.,,,
10097,"מגילת סתרים [ע""פ תשובה שלימה]","איבשיץ, דוד שלמה",סיגעט,,,,115,,,,,296.67(08) -- Hassidism - Collections.,,,מוסר
10098,זקן אהרן,"פריד, אהרן, מבסרמן",,,,,147,,,,,222.78 -- Bible. Pentateuch (Tora) - Hiddushim.,,,
10099,שיח יצחק - חגיגה,"נוניס-ויס, יצחק יוסף",,,,,183,,,,,"ויס, משה יעקב",,,
10100,שפר זרע אברהם,"שמו, אברהם בן ראובן",,,,,231,,,,,,,,
10101,פרדס רמונים,"כץ, יואל בן מאיר",,,,,247,,,,,,,,"הלכה;עגונה;שו""ת"
10102,מאורי אור - חלק א,"וירמש, אהרן בן אברהם אברלי יוסף, 1754-1836",,,,,391,,,,,"Y529.3 -- Calendars (Methods of chronology); Multiple year calendars - Judaism, Jewish.FOR JEWISH CALENDARS SEE: 296.36",,,"על הש""ס"
10103,מורה הלשון,"לרנר, חיים צבי בן טודרוס, 1815-1889",,,,,267,,,,,492.45 -- Hebrew language Incl. Biblical Hebrew - Grammar; Comparative grammar; Functional grammar; Parsing,,,
10104,מאורי אור - חלק ב,"וירמש, אהרן בן אברהם אברלי יוסף, 1754-1836",,,,,297,,,,,,,,"על הש""ס"
10105,מאורי אור - חלק ד,"וירמש, אהרן בן אברהם אברלי יוסף, 1754-1836",,,,,387,,,,,"Y529.3 -- Calendars (Methods of chronology); Multiple year calendars - Judaism, Jewish.FOR JEWISH CALENDARS SEE: 296.36",,,"על הש""ס"
10106,מאורי אור - חלק ג,"וירמש, אהרן בן אברהם אברלי יוסף, 1754-1836",,,,,389,,,,,"ארדיט, שלמה",,,
10107,אור צדיקים,"טיכר, אלטר",,,,,56,,,,,,,,"חסידות;נאדווירנא;עה""ת"
10108,מאורי אור - חלק ה,"וירמש, אהרן בן אברהם אברלי יוסף, 1754-1836",,,,,447,,,,,,,,"על הש""ס"
10109,אמרי נועם,"שטורך, הלל",,,,,48,,,,,222.78 -- Bible. Pentateuch (Tora) - Hiddushim.,,,
10110,עבודת התמיד,אלישע חאבילייו,,,,,561,,,,,296.659 -- Prayers according to the qabbala.,,,
10111,טוב טעם,"שפירא, ישראל אשר בן יהודה יודל",,,,,64,,,,,,,,קהלת
10112,שיר אקדמות,"מאיר בן יצחק, ש""ץ",,,,,66,,,,,,,,אקדמות
10113,נר מצוה - חלק א,"סיד, יהודה בן מנוח",,,,,444,,,,,"296.511 -- Moshe ben Maimon (Maimonides), Sefer ha-mizwot.",,,מצוות
10114,אסיפת חכמים,"שטורך, הלל",,,,,64,,,,,222.78 -- Bible. Pentateuch (Tora) - Hiddushim.,,,
10115,בשרתי צדק,"מורפצױיק, משה בן אליעזר",,,,,72,,,,,"296.451 -- Sermons on the weekly sections of the law, Derashot le-Shabatot.",,,
10116,דרושים הלולים,"שטורך, הלל",,,,,72,,,,,"296.45 -- Sermons, Derashot - Hebrew.",,,"עה""ת"
10117,כתנות אור,"ורזיר, מאיר בן יצחק",,,,,86,,,,,,,,"עה""ת"
10118,אהבת ירושלים,"שפירא, ישראל אשר בן יהודה יודל",,,,,92,,,,,224.47 -- Bible. Hagiographa (Ketuvim). Song of Songs (Shir ha-shirim) - Commentaries.,,,
10119,אמרי שפר,ראובן [המכונה זעליגמאן גוטמאן,,,,,92,,,,,"296.451 -- Sermons on the weekly sections of the law, Derashot le-Shabatot.",,,"עה""ת"
10120,בדרך אלשוך,"אברהם בן ברוך, מזמושץ",,,,,120,,,,,221.7 -- Bible - Commentaries.,,,
10121,אמירה נעימה,"בלוך, חיים גבריאל בן יוסף",,,,,136,,,,,"296.451 -- Sermons on the weekly sections of the law, Derashot le-Shabatot.",,,
10122,ברית אברהם,"הורביץ, אברהם בן שבתי, 1550-1615",מונקאטש,תרנד,Munkatch,1894,64,,,,,"296.584 -- Talmud Bavli - Hiddushim; Pilpulim - Aharonim, 1600 -.",,,
10123,דרך חיים,"לונזנו, מנחם בן יהודה די",,תשז,New York,1947,148,,,,,"צוקרמן, דב בריש",,,
10124,דברים ערבים - חלק ב,"ארמן, דב בר בן משה שמואל, 1860-1944",,תרסג,Munkatch,1903,99,,,,,,,,חסידות;סיפורים
10125,הדרת מלך - - חלק א,"זילברברג, אברהם בנימין, 1820-1878",,תשה,Pittsburgh,1945,499,,,,,"296.511 -- Moshe ben Maimon (Maimonides), Sefer ha-mizwot.",,,
10126,כתר כהונה - חלק א,"כץ, יצחק אברהם בן דב בריש",,תקסה,Zholkva,1805,34,,,,,"הורביץ, אברהם יהושע בן שרגא זאב",,,
10127,מגן דוד,"גגױ, מרדכי בן דוד",,תעג,Amsterdam,1713,114,,,,,עברית -- אלף ביתהבטים דתייםיהדות.,,,
10128,מי באר מים חיים,"הופמן, משה יוסף בן מיכאל, 1842-1928",,,,,302,,,,,תלמוד בבלי. -- מסכת ברכותבאורים,,,
10129,מי השליח,"ברנצקי, מאיר יונה בן שמואל",,תרמה,Przemysl,1885,102,,,,,,,,"אגדות הש""ס"
10130,"מקור הברכה ח""א",אביעזר בן יצחק,,,,,114,,,,,,,,ברכות;מסכת
10131,מילי דברכות - חלק א-ב,"גרודזנסקי, צבי הירש, 1857-1947",,,,,424,,,,,תלמוד בבלי. ברכות,,,ברכות;מסכת
10132,משנת יהודה - חלק א,"מלין, יוסף שרגא בן איסר יהודה",,,,,122,,,,,"מלין, יוסף שרגא פיבל בן איסר יהודה",,,זרעים;משניות
10133,"נשמת ישראל ב""ח",ישראל דוד הארפענעס,,,,,536,,,,,"רוזנברג, צבי בן יצחק",,,גאונים;הלכה
10134,אהל אברהם,"אברהם אבוש בן צבי הירש, מפרנקפורט דמיין",,תרנט,Mumkatch,1899,61,,,,,222.78 -- Bible. Pentateuch (Tora) - Hiddushim.,,,סיפורים;תולדות
10135,פני חיים,"לוריא, חיים פינחס, 1864-1941",,,,,120,,,,,296.584(BERAKHOT) -- Talmud Bavli - Hiddushim; Pilpulim - Berakhot.,,,ברכות;מסכת
10136,פלאי הצדיקים,"כהן, שושן בן כלפון משה",,תרצ,G.,1930,32,,,,,,,,סיפורים
10137,פרת יוסף,"נובל, נחמיה צבי, 1871-1922",,תרעד,Frankfurt am Main,1914,100,,,,,"296.562.22 -- Shabbat - Halakha - Eruv hatserot (eruv of courtyards), eruv tehumin (eruv of boundaries)",,,"עה""ת"
10138,חבל הכסף,ישראל זאב גוטמאן,,,,,320,,,,,"922.961 -- Jews - Genealogy, family trees.",,,
10139,חודש בחדשו א,,,,,,96,,,,,296.319.2 -- Berakhot.,,,
10140,חודש בחדשו ב,,,,,,96,,,,,,,,ירחון
10141,חודש בחדשו ג,,,,,,96,,,,,,,,ירחון
10142,חודש בחדשו ד,,,,,,96,,,,,,,,ירחון
10143,חודש בחדשו ה,,,,,,96,,,,,,,,ירחון
10144,חודש בחדשו ו,,,,,,94,,,,,"296.38 -- Shabbat umoadim, holidays(including yearly cycle) - Comprehensive works",,,ירחון
10145,חודש בחדשו ז,,,,,,97,,,,,,,,ירחון
10146,חודש בחדשו ח,,,,,,40,,,,,296.67(05) -- Hassidism - Periodicals.,,,
10147,"הגהות מהרצ""א","שפירא, צבי אלימלך בן פסח, מדינוב, 1783-1841",,תרנט,Przemysl,1899,104,,,,,,,,גאונים;דינאב;הגהות;מונקאטש;קבלה
10148,כלי הרואים,"שפירא, צבי אלימלך בן פסח, מדינוב,",,תשה,New York,1945,9,,,,,223.847 -- Bible. Prophets (Neviim). Obadiah (Ovadya) - Commentaries - Hebrew.,,,
10149,לב אבות,"פרנקל, מאיר יוסף",,,,,109,,,,,"פרנקל, מאיר יוסף",,,
10150,ליקוטי דברי תורה,אלעזר מונקאטש,,,,,83,,,,,,,,דינאב;חסידות;ליקוטית;מונקאטש
10151,"לקוטי מהרצ""א","שפירא, צבי אלימלך בן פסח, מדינוב, 1783-1841",,תרמה,Przemysl,1885,84,,,,,,,,"אסתר;גאונים;דינאב;חסידות;מונקאטש;נ""ך;עה""ת"
10152,מסעות ירושלים,"גולדשטין, משה בן יהודה",,,,,284,,,,,,,,
10153,מאמר זכרון צדיקים,"שפירא, חיים אלעזר בן צבי הירש, 1871-1937",,,,,32,,,,,296.584(TAMID) -- Hiddushim; Pilpulim - Tamid.,,,גאונים;דינאב;מונקאטש;רדומסק
10154,מקור חיים,"דריזינגר, חנניה יום טוב ליפה",,תרפא,New York,1921,66,,,,,"שאלות ותשובות -- חכמי המערבתק""ס-תרע""ג.",,,דינאב;מונקאטש;מנחת אלעזר;צוואה
10155,מנחת אלעזר - חלק א,"שפירא, חיים אלעזר בן צבי הירש, 1871-1937",,,,,190,,,,,"296.572(439)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 20th (twentieth) century",,,"דינאב;מונקאטש;שו""ת"
10156,מנחת אלעזר - חלק ב,"שפירא, חיים אלעזר בן צבי הירש, 1871-1937",,,,,157,,,,,"296.572(439)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 20th (twentieth) century",,,"דינאב;מונקאטש;שו""ת"
10157,מנחת אלעזר - חלק ג,"שפירא, חיים אלעזר בן צבי הירש, 1871-1937",,,,,148,,,,,"296.572(439)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 20th (twentieth) century",,,"דינאב;מונקאטש;שו""ת"
10158,מנחת אלעזר - חלק ד,"שפירא, חיים אלעזר בן צבי הירש, 1871-1937",,,,,113,,,,,שאלות ותשובות -- 1800-1948,,,"דינאב;מונקאטש;שו""ת"
10159,מנחת אלעזר - חלק ה,"שפירא, חיים אלעזר בן צבי הירש, 1871-1937",,,,,39,,,,,"296.572(439)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Hungary - 20th (twentieth) century",,,"דינאב;מונקאטש;שו""ת"
10160,מנחת אלעזר - מפתחות,"שפירא, חיים אלעזר בן צבי הירש, 1871-1937",,,,,35,,,,,שאלות ותשובות -- 1800-1948,,,"דינאב;מונקאטש;מפתח;שו""ת"
10161,עולת תמיד,"שפירא, חיים אלעזר בן צבי הירש, 1871-1937",,,,,29,,,,,296.584(TAMID) -- Hiddushim; Pilpulim - Tamid.,,,
10162,פדה בשלום,שלמה שפירא,,,,,178,,,,,,,,"דינאב;מונקאטש;עה""ת"
10163,שערי אורה,"רבינוביץ, משה יהודה ליב",,תרסו,Jerusalem,1906,50,,,,,"296.572(569.1)(090.4) -- Sheelot utshuvot, responsa - Aharonim - Syria - 20th (twentieth) century",,,
